Region,Code,Crime_name,Year,Value
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2010,116
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2011,111
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2012,118
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2013,161
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2014,115
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2015,156
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2016,115
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2017,72
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2018,80
Isole,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2019,50
Isole,MOPETHEF,furti di ciclomotori,2010,5155
Isole,MOPETHEF,furti di ciclomotori,2011,5160
Isole,MOPETHEF,furti di ciclomotori,2012,4470
Isole,MOPETHEF,furti di ciclomotori,2013,4099
Isole,MOPETHEF,furti di ciclomotori,2014,3866
Isole,MOPETHEF,furti di ciclomotori,2015,3218
Isole,MOPETHEF,furti di ciclomotori,2016,2961
Isole,MOPETHEF,furti di ciclomotori,2017,2548
Isole,MOPETHEF,furti di ciclomotori,2018,2177
Isole,MOPETHEF,furti di ciclomotori,2019,1782
Isole,MOTORTHEF,furti di motocicli,2010,6487
Isole,MOTORTHEF,furti di motocicli,2011,6877
Isole,MOTORTHEF,furti di motocicli,2012,6803
Isole,MOTORTHEF,furti di motocicli,2013,6152
Isole,MOTORTHEF,furti di motocicli,2014,6014
Isole,MOTORTHEF,furti di motocicli,2015,5567
Isole,MOTORTHEF,furti di motocicli,2016,5170
Isole,MOTORTHEF,furti di motocicli,2017,4921
Isole,MOTORTHEF,furti di motocicli,2018,4706
Isole,MOTORTHEF,furti di motocicli,2019,3967
Isole,CARTHEF,furti di autovetture,2010,16693
Isole,CARTHEF,furti di autovetture,2011,17921
Isole,CARTHEF,furti di autovetture,2012,18652
Isole,CARTHEF,furti di autovetture,2013,19035
Isole,CARTHEF,furti di autovetture,2014,17592
Isole,CARTHEF,furti di autovetture,2015,14890
Isole,CARTHEF,furti di autovetture,2016,14145
Isole,CARTHEF,furti di autovetture,2017,13550
Isole,CARTHEF,furti di autovetture,2018,13529
Isole,CARTHEF,furti di autovetture,2019,13477
Isole,ROBBER,rapine,2010,3628
Isole,ROBBER,rapine,2011,4254
Isole,ROBBER,rapine,2012,5006
Isole,ROBBER,rapine,2013,5066
Isole,ROBBER,rapine,2014,4263
Isole,ROBBER,rapine,2015,3600
Isole,ROBBER,rapine,2016,3095
Isole,ROBBER,rapine,2017,2358
Isole,ROBBER,rapine,2018,2334
Isole,ROBBER,rapine,2019,2209
Isole,HOUSEROB,rapine in abitazione,2010,320
Isole,HOUSEROB,rapine in abitazione,2011,428
Isole,HOUSEROB,rapine in abitazione,2012,603
Isole,HOUSEROB,rapine in abitazione,2013,539
Isole,HOUSEROB,rapine in abitazione,2014,435
Isole,HOUSEROB,rapine in abitazione,2015,350
Isole,HOUSEROB,rapine in abitazione,2016,305
Isole,HOUSEROB,rapine in abitazione,2017,231
Isole,HOUSEROB,rapine in abitazione,2018,222
Isole,HOUSEROB,rapine in abitazione,2019,207
Isole,BANKROB,rapine in banca,2010,129
Isole,BANKROB,rapine in banca,2011,106
Isole,BANKROB,rapine in banca,2012,163
Isole,BANKROB,rapine in banca,2013,195
Isole,BANKROB,rapine in banca,2014,140
Isole,BANKROB,rapine in banca,2015,130
Isole,BANKROB,rapine in banca,2016,96
Isole,BANKROB,rapine in banca,2017,34
Isole,BANKROB,rapine in banca,2018,33
Isole,BANKROB,rapine in banca,2019,34
Isole,POSTROB,rapine in uffici postali,2010,47
Isole,POSTROB,rapine in uffici postali,2011,45
Isole,POSTROB,rapine in uffici postali,2012,88
Isole,POSTROB,rapine in uffici postali,2013,102
Isole,POSTROB,rapine in uffici postali,2014,52
Isole,POSTROB,rapine in uffici postali,2015,61
Isole,POSTROB,rapine in uffici postali,2016,52
Isole,POSTROB,rapine in uffici postali,2017,41
Isole,POSTROB,rapine in uffici postali,2018,61
Isole,POSTROB,rapine in uffici postali,2019,33
Isole,SHOPROB,rapine in esercizi commerciali,2010,789
Isole,SHOPROB,rapine in esercizi commerciali,2011,861
Isole,SHOPROB,rapine in esercizi commerciali,2012,1046
Isole,SHOPROB,rapine in esercizi commerciali,2013,1029
Isole,SHOPROB,rapine in esercizi commerciali,2014,788
Isole,SHOPROB,rapine in esercizi commerciali,2015,747
Isole,SHOPROB,rapine in esercizi commerciali,2016,583
Isole,SHOPROB,rapine in esercizi commerciali,2017,375
Isole,SHOPROB,rapine in esercizi commerciali,2018,418
Isole,SHOPROB,rapine in esercizi commerciali,2019,419
Isole,STREETROB,rapine in pubblica via,2010,1476
Isole,STREETROB,rapine in pubblica via,2011,1845
Isole,STREETROB,rapine in pubblica via,2012,2027
Isole,STREETROB,rapine in pubblica via,2013,2094
Isole,STREETROB,rapine in pubblica via,2014,1802
Isole,STREETROB,rapine in pubblica via,2015,1498
Isole,STREETROB,rapine in pubblica via,2016,1354
Isole,STREETROB,rapine in pubblica via,2017,1127
Isole,STREETROB,rapine in pubblica via,2018,1052
Isole,STREETROB,rapine in pubblica via,2019,983
Isole,EXTORT,estorsioni,2010,793
Isole,EXTORT,estorsioni,2011,711
Isole,EXTORT,estorsioni,2012,758
Isole,EXTORT,estorsioni,2013,903
Isole,EXTORT,estorsioni,2014,923
Isole,EXTORT,estorsioni,2015,1142
Isole,EXTORT,estorsioni,2016,1020
Isole,EXTORT,estorsioni,2017,927
Isole,EXTORT,estorsioni,2018,1223
Isole,EXTORT,estorsioni,2019,1081
Isole,SWINCYB,truffe e frodi informatiche,2010,9266
Isole,SWINCYB,truffe e frodi informatiche,2011,10572
Isole,SWINCYB,truffe e frodi informatiche,2012,11397
Isole,SWINCYB,truffe e frodi informatiche,2013,13920
Isole,SWINCYB,truffe e frodi informatiche,2014,12701
Isole,SWINCYB,truffe e frodi informatiche,2015,13389
Isole,SWINCYB,truffe e frodi informatiche,2016,14002
Isole,SWINCYB,truffe e frodi informatiche,2017,15162
Isole,SWINCYB,truffe e frodi informatiche,2018,19024
Isole,SWINCYB,truffe e frodi informatiche,2019,22178
Isole,CYBERCRIM,delitti informatici,2010,648
Isole,CYBERCRIM,delitti informatici,2011,807
Isole,CYBERCRIM,delitti informatici,2012,798
Isole,CYBERCRIM,delitti informatici,2013,873
Isole,CYBERCRIM,delitti informatici,2014,775
Isole,CYBERCRIM,delitti informatici,2015,679
Isole,CYBERCRIM,delitti informatici,2016,798
Isole,CYBERCRIM,delitti informatici,2017,744
Isole,CYBERCRIM,delitti informatici,2018,998
Isole,CYBERCRIM,delitti informatici,2019,1286
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2010,957
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2011,717
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2012,646
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2013,506
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2014,812
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2015,628
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2016,711
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2017,599
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2018,574
Isole,COUNTER,contraffazione di marchi e prodotti industriali,2019,455
Isole,INTPROP,violazione della proprietà intellettuale,2010,395
Isole,INTPROP,violazione della proprietà intellettuale,2011,261
Isole,INTPROP,violazione della proprietà intellettuale,2012,250
Isole,INTPROP,violazione della proprietà intellettuale,2013,212
Isole,INTPROP,violazione della proprietà intellettuale,2014,222
Isole,INTPROP,violazione della proprietà intellettuale,2015,176
Isole,INTPROP,violazione della proprietà intellettuale,2016,291
Isole,INTPROP,violazione della proprietà intellettuale,2017,207
Isole,INTPROP,violazione della proprietà intellettuale,2018,159
Isole,INTPROP,violazione della proprietà intellettuale,2019,87
Isole,RECEIV,ricettazione,2010,2415
Isole,RECEIV,ricettazione,2011,2197
Isole,RECEIV,ricettazione,2012,2346
Isole,RECEIV,ricettazione,2013,2512
Isole,RECEIV,ricettazione,2014,2656
Isole,RECEIV,ricettazione,2015,2334
Isole,RECEIV,ricettazione,2016,2388
Isole,RECEIV,ricettazione,2017,2135
Isole,RECEIV,ricettazione,2018,2034
Isole,RECEIV,ricettazione,2019,1645
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2010,158
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2011,177
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2012,163
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2013,172
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2014,182
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2015,128
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2016,144
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2017,138
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2018,150
Isole,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2019,159
Isole,USURY,usura,2010,42
Isole,USURY,usura,2011,40
Isole,USURY,usura,2012,45
Isole,USURY,usura,2013,73
Isole,USURY,usura,2014,34
Isole,USURY,usura,2015,30
Isole,USURY,usura,2016,20
Isole,USURY,usura,2017,21
Isole,USURY,usura,2018,13
Isole,USURY,usura,2019,29
Isole,DAMAGE,danneggiamenti,2010,37442
Isole,DAMAGE,danneggiamenti,2011,34769
Isole,DAMAGE,danneggiamenti,2012,31837
Isole,DAMAGE,danneggiamenti,2013,29074
Isole,DAMAGE,danneggiamenti,2014,23369
Isole,DAMAGE,danneggiamenti,2015,23262
Isole,DAMAGE,danneggiamenti,2016,19584
Isole,DAMAGE,danneggiamenti,2017,19626
Isole,DAMAGE,danneggiamenti,2018,19742
Isole,DAMAGE,danneggiamenti,2019,20291
Isole,ARSON,incendi,2010,1375
Isole,ARSON,incendi,2011,1238
Isole,ARSON,incendi,2012,1363
Isole,ARSON,incendi,2013,918
Isole,ARSON,incendi,2014,925
Isole,ARSON,incendi,2015,728
Isole,ARSON,incendi,2016,730
Isole,ARSON,incendi,2017,754
Isole,ARSON,incendi,2018,549
Isole,ARSON,incendi,2019,552
Isole,FOREARS,incendi boschivi,2010,155
Isole,FOREARS,incendi boschivi,2011,133
Isole,FOREARS,incendi boschivi,2012,250
Isole,FOREARS,incendi boschivi,2013,83
Isole,FOREARS,incendi boschivi,2014,114
Isole,FOREARS,incendi boschivi,2015,59
Isole,FOREARS,incendi boschivi,2016,75
Isole,FOREARS,incendi boschivi,2017,102
Isole,FOREARS,incendi boschivi,2018,35
Isole,FOREARS,incendi boschivi,2019,54
Isole,DAMARS,danneggiamento seguito da incendio,2010,3077
Isole,DAMARS,danneggiamento seguito da incendio,2011,3215
Isole,DAMARS,danneggiamento seguito da incendio,2012,3423
Isole,DAMARS,danneggiamento seguito da incendio,2013,3025
Isole,DAMARS,danneggiamento seguito da incendio,2014,2690
Isole,DAMARS,danneggiamento seguito da incendio,2015,2532
Isole,DAMARS,danneggiamento seguito da incendio,2016,2544
Isole,DAMARS,danneggiamento seguito da incendio,2017,2467
Isole,DAMARS,danneggiamento seguito da incendio,2018,2072
Isole,DAMARS,danneggiamento seguito da incendio,2019,1921
Isole,DRUG,normativa sugli stupefacenti,2010,3295
Isole,DRUG,normativa sugli stupefacenti,2011,3422
Isole,DRUG,normativa sugli stupefacenti,2012,3357
